# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness
# task NAME=filter PID=4419 COST=10000000 PERIOD=33000000 CPU=0
  4419,  2826,   33000000,    9805577,        0,  -23194423,          0
  4419,  2827,   33000000,   12853990,        0,  -20146010,          0
  4419,  2828,   33000000,    9349712,        0,  -23650288,          0
  4419,  2829,   33000000,   10397356,        0,  -22602644,          0
  4419,  2830,   33000000,   11441718,        0,  -21558282,          0
  4419,  2831,   33000000,   10044762,        0,  -22955238,          0
  4419,  2832,   33000000,    9886125,        0,  -23113875,          0
  4419,  2833,   33000000,   10768327,        0,  -22231673,          0
  4419,  2834,   33000000,    9940007,        0,  -23059993,          0
  4419,  2835,   33000000,   11073107,        0,  -21926893,          0
  4419,  2836,   33000000,    9698016,        0,  -23301984,          0
  4419,  2837,   33000000,   10606216,        0,  -22393784,          0
  4419,  2838,   33000000,    9822478,        0,  -23177522,          0
  4419,  2839,   33000000,    9826216,        0,  -23173784,          0
  4419,  2840,   33000000,   10675472,        0,  -22324528,          0
  4419,  2841,   33000000,    9814466,        0,  -23185534,          0
  4419,  2842,   33000000,   10449768,        0,  -22550232,          0
  4419,  2843,   33000000,    9979410,        0,  -23020590,          0
  4419,  2844,   33000000,   11042091,        0,  -21957909,          0
  4419,  2845,   33000000,   10141744,        0,  -22858256,          0
  4419,  2846,   33000000,    9750637,        0,  -23249363,          0
  4419,  2847,   33000000,    9849889,        0,  -23150111,          0
  4419,  2848,   33000000,    9538513,        0,  -23461487,          0
  4419,  2849,   33000000,   11874629,        0,  -21125371,          0
  4419,  2850,   33000000,    9941912,        0,  -23058088,          0
  4419,  2851,   33000000,    9955888,        0,  -23044112,          0
  4419,  2852,   33000000,   14392520,        0,  -18607480,          0
  4419,  2853,   33000000,    9807368,        0,  -23192632,          0
  4419,  2854,   33000000,   10827359,        0,  -22172641,          0
  4419,  2855,   33000000,    9836130,        0,  -23163870,          0
  4419,  2856,   33000000,   16013057,        0,  -16986943,          0
  4419,  2857,   33000000,   10297085,        0,  -22702915,          0
  4419,  2858,   33000000,    9751670,        0,  -23248330,          0
  4419,  2859,   33000000,   10288779,        0,  -22711221,          0
  4419,  2860,   33000000,    9552942,        0,  -23447058,          0
  4419,  2861,   33000000,   11037160,        0,  -21962840,          0
  4419,  2862,   33000000,    9974280,        0,  -23025720,          0
  4419,  2863,   33000000,   10931506,        0,  -22068494,          0
  4419,  2864,   33000000,   10237066,        0,  -22762934,          0
  4419,  2865,   33000000,    9815655,        0,  -23184345,          0
  4419,  2866,   33000000,   10700892,        0,  -22299108,          0
  4419,  2867,   33000000,   10175025,        0,  -22824975,          0
  4419,  2868,   33000000,   10555067,        0,  -22444933,          0
  4419,  2869,   33000000,   10309830,        0,  -22690170,          0
  4419,  2870,   33000000,   10234660,        0,  -22765340,          0
  4419,  2871,   33000000,   10963153,        0,  -22036847,          0
  4419,  2872,   33000000,    9169281,        0,  -23830719,          0
  4419,  2873,   33000000,   10670145,        0,  -22329855,          0
  4419,  2874,   33000000,   10244012,        0,  -22755988,          0
  4419,  2875,   33000000,    9824161,        0,  -23175839,          0
  4419,  2876,   33000000,   10995498,        0,  -22004502,          0
  4419,  2877,   33000000,   10218740,        0,  -22781260,          0
  4419,  2878,   33000000,    9801093,        0,  -23198907,          0
  4419,  2879,   33000000,   10026144,        0,  -22973856,          0
  4419,  2880,   33000000,   10143905,        0,  -22856095,          0
  4419,  2881,   33000000,   10931226,        0,  -22068774,          0
  4419,  2882,   33000000,    9353760,        0,  -23646240,          0
  4419,  2883,   33000000,   13302559,        0,  -19697441,          0
  4419,  2884,   33000000,    9992210,        0,  -23007790,          0
  4419,  2885,   33000000,   10555453,        0,  -22444547,          0
  4419,  2886,   33000000,   10818588,        0,  -22181412,          0
  4419,  2887,   33000000,   10222612,        0,  -22777388,          0
  4419,  2888,   33000000,    9586735,        0,  -23413265,          0
  4419,  2889,   33000000,    9247135,        0,  -23752865,          0
  4419,  2890,   33000000,   10298968,        0,  -22701032,          0
  4419,  2891,   33000000,   11101973,        0,  -21898027,          0
  4419,  2892,   33000000,   12041158,        0,  -20958842,          0
  4419,  2893,   33000000,    9999299,        0,  -23000701,          0
  4419,  2894,   33000000,   12370987,        0,  -20629013,          0
  4419,  2895,   33000000,   13674726,        0,  -19325274,          0
  4419,  2896,   33000000,    9479336,        0,  -23520664,          0
  4419,  2897,   33000000,   10640668,        0,  -22359332,          0
  4419,  2898,   33000000,   11449768,        0,  -21550232,          0
  4419,  2899,   33000000,   10386242,        0,  -22613758,          0
  4419,  2900,   33000000,   10047955,        0,  -22952045,          0
  4419,  2901,   33000000,   10583091,        0,  -22416909,          0
  4419,  2902,   33000000,   10245457,        0,  -22754543,          0
  4419,  2903,   33000000,   11087499,        0,  -21912501,          0
  4419,  2904,   33000000,   10228054,        0,  -22771946,          0
  4419,  2905,   33000000,   12010573,        0,  -20989427,          0
  4419,  2906,   33000000,   10670181,        0,  -22329819,          0
  4419,  2907,   33000000,   10784984,        0,  -22215016,          0
  4419,  2908,   33000000,    9928557,        0,  -23071443,          0
  4419,  2909,   33000000,   11131117,        0,  -21868883,          0
  4419,  2910,   33000000,   10161735,        0,  -22838265,          0
  4419,  2911,   33000000,   10352336,        0,  -22647664,          0
  4419,  2912,   33000000,   11326587,        0,  -21673413,          0
  4419,  2913,   33000000,    9838184,        0,  -23161816,          0
  4419,  2914,   33000000,   14140555,        0,  -18859445,          0
  4419,  2915,   33000000,    9522975,        0,  -23477025,          0
  4419,  2916,   33000000,    9917801,        0,  -23082199,          0
  4419,  2917,   33000000,   11629717,        0,  -21370283,          0
  4419,  2918,   33000000,    9870597,        0,  -23129403,          0
  4419,  2919,   33000000,    9803727,        0,  -23196273,          0
  4419,  2920,   33000000,   10107640,        0,  -22892360,          0
  4419,  2921,   33000000,   10408083,        0,  -22591917,          0
  4419,  2922,   33000000,   10224819,        0,  -22775181,          0
  4419,  2923,   33000000,   10253018,        0,  -22746982,          0
  4419,  2924,   33000000,   11288133,        0,  -21711867,          0
  4419,  2925,   33000000,   10129855,        0,  -22870145,          0
  4419,  2926,   33000000,   10083610,        0,  -22916390,          0
  4419,  2927,   33000000,   16462303,        0,  -16537697,          0
  4419,  2928,   33000000,   11029193,        0,  -21970807,          0
  4419,  2929,   33000000,   10333880,        0,  -22666120,          0
  4419,  2930,   33000000,   11584731,        0,  -21415269,          0
  4419,  2931,   33000000,   10210279,        0,  -22789721,          0
  4419,  2932,   33000000,   10535808,        0,  -22464192,          0
  4419,  2933,   33000000,   10253487,        0,  -22746513,          0
  4419,  2934,   33000000,    9764362,        0,  -23235638,          0
  4419,  2935,   33000000,   10210658,        0,  -22789342,          0
  4419,  2936,   33000000,    9708932,        0,  -23291068,          0
  4419,  2937,   33000000,   10798058,        0,  -22201942,          0
  4419,  2938,   33000000,   10111709,        0,  -22888291,          0
  4419,  2939,   33000000,   11899920,        0,  -21100080,          0
  4419,  2940,   33000000,   10882788,        0,  -22117212,          0
  4419,  2941,   33000000,   11560899,        0,  -21439101,          0
  4419,  2942,   33000000,   11410028,        0,  -21589972,          0
  4419,  2943,   33000000,   11927497,        0,  -21072503,          0
  4419,  2944,   33000000,   10084915,        0,  -22915085,          0
  4419,  2945,   33000000,   16708471,        0,  -16291529,          0
  4419,  2946,   33000000,   10160817,        0,  -22839183,          0
  4419,  2947,   33000000,   10846910,        0,  -22153090,          0
  4419,  2948,   33000000,   10682282,        0,  -22317718,          0
  4419,  2949,   33000000,   10739129,        0,  -22260871,          0
  4419,  2950,   33000000,   10296289,        0,  -22703711,          0
  4419,  2951,   33000000,   10734457,        0,  -22265543,          0
  4419,  2952,   33000000,   10199459,        0,  -22800541,          0
  4419,  2953,   33000000,   10807037,        0,  -22192963,          0
  4419,  2954,   33000000,   10794995,        0,  -22205005,          0
  4419,  2955,   33000000,   10829455,        0,  -22170545,          0
  4419,  2956,   33000000,   10799380,        0,  -22200620,          0
  4419,  2957,   33000000,    9931387,        0,  -23068613,          0
  4419,  2958,   33000000,   10231499,        0,  -22768501,          0
  4419,  2959,   33000000,   10766632,        0,  -22233368,          0
  4419,  2960,   33000000,   10935721,        0,  -22064279,          0
  4419,  2961,   33000000,   11066029,        0,  -21933971,          0
  4419,  2962,   33000000,   10801215,        0,  -22198785,          0
  4419,  2963,   33000000,   13967748,        0,  -19032252,          0
  4419,  2964,   33000000,   10761286,        0,  -22238714,          0
  4419,  2965,   33000000,   10879769,        0,  -22120231,          0
  4419,  2966,   33000000,   11172127,        0,  -21827873,          0
  4419,  2967,   33000000,   10591965,        0,  -22408035,          0
  4419,  2968,   33000000,   10226041,        0,  -22773959,          0
  4419,  2969,   33000000,   11804948,        0,  -21195052,          0
  4419,  2970,   33000000,   10768436,        0,  -22231564,          0
  4419,  2971,   33000000,   13345051,        0,  -19654949,          0
  4419,  2972,   33000000,   11313813,        0,  -21686187,          0
  4419,  2973,   33000000,   12264918,        0,  -20735082,          0
  4419,  2974,   33000000,   11295146,        0,  -21704854,          0
  4419,  2975,   33000000,   10850890,        0,  -22149110,          0
  4419,  2976,   33000000,   15595560,        0,  -17404440,          0
  4419,  2977,   33000000,   10840302,        0,  -22159698,          0
  4419,  2978,   33000000,   11541949,        0,  -21458051,          0
  4419,  2979,   33000000,   11073284,        0,  -21926716,          0
  4419,  2980,   33000000,    9436048,        0,  -23563952,          0
  4419,  2981,   33000000,   12529417,        0,  -20470583,          0
  4419,  2982,   33000000,   10849413,        0,  -22150587,          0
  4419,  2983,   33000000,   10789677,        0,  -22210323,          0
  4419,  2984,   33000000,   11622314,        0,  -21377686,          0
  4419,  2985,   33000000,   11422842,        0,  -21577158,          0
  4419,  2986,   33000000,   11697999,        0,  -21302001,          0
  4419,  2987,   33000000,   14930996,        0,  -18069004,          0
  4419,  2988,   33000000,   12241109,        0,  -20758891,          0
  4419,  2989,   33000000,   11834709,        0,  -21165291,          0
  4419,  2990,   33000000,   10814847,        0,  -22185153,          0
  4419,  2991,   33000000,   11971592,        0,  -21028408,          0
  4419,  2992,   33000000,   15370992,        0,  -17629008,          0
  4419,  2993,   33000000,   11468837,        0,  -21531163,          0
  4419,  2994,   33000000,   11513950,        0,  -21486050,          0
  4419,  2995,   33000000,   11492700,        0,  -21507300,          0
  4419,  2996,   33000000,   11756464,        0,  -21243536,          0
  4419,  2997,   33000000,   11811853,        0,  -21188147,          0
  4419,  2998,   33000000,   13767764,        0,  -19232236,          0
  4419,  2999,   33000000,   12143678,        0,  -20856322,          0
  4419,  3000,   33000000,   12964310,        0,  -20035690,          0
  4419,  3001,   33000000,   13228737,        0,  -19771263,          0
  4419,  3002,   33000000,   10916417,        0,  -22083583,          0
  4419,  3003,   33000000,   10642362,        0,  -22357638,          0
  4419,  3004,   33000000,   11471798,        0,  -21528202,          0
  4419,  3005,   33000000,   11487364,        0,  -21512636,          0
  4419,  3006,   33000000,   11382931,        0,  -21617069,          0
  4419,  3007,   33000000,   22061651,        0,  -10938349,          0
  4419,  3008,   33000000,   11417485,        0,  -21582515,          0
  4419,  3009,   33000000,   11397796,        0,  -21602204,          0
  4419,  3010,   33000000,   16052287,        0,  -16947713,          0
  4419,  3011,   33000000,   12009587,        0,  -20990413,          0
  4419,  3012,   33000000,   11596347,        0,  -21403653,          0
  4419,  3013,   33000000,   12039067,        0,  -20960933,          0
  4419,  3014,   33000000,   13317495,        0,  -19682505,          0
  4419,  3015,   33000000,   11858299,        0,  -21141701,          0
  4419,  3016,   33000000,   12909290,        0,  -20090710,          0
  4419,  3017,   33000000,   12547656,        0,  -20452344,          0
  4419,  3018,   33000000,   11321677,        0,  -21678323,          0
  4419,  3019,   33000000,   11281465,        0,  -21718535,          0
  4419,  3020,   33000000,   12521375,        0,  -20478625,          0
  4419,  3021,   33000000,   13276707,        0,  -19723293,          0
  4419,  3022,   33000000,   10796601,        0,  -22203399,          0
  4419,  3023,   33000000,   10681268,        0,  -22318732,          0
  4419,  3024,   33000000,   10812494,        0,  -22187506,          0
  4419,  3025,   33000000,   10302342,        0,  -22697658,          0
  4419,  3026,   33000000,   10243483,        0,  -22756517,          0
  4419,  3027,   33000000,   10086718,        0,  -22913282,          0
  4419,  3028,   33000000,    9505969,        0,  -23494031,          0
  4419,  3029,   33000000,   11864700,        0,  -21135300,          0
  4419,  3030,   33000000,   10281497,        0,  -22718503,          0
  4419,  3031,   33000000,   10067040,        0,  -22932960,          0
  4419,  3032,   33000000,    9836471,        0,  -23163529,          0
  4419,  3033,   33000000,   10099822,        0,  -22900178,          0
  4419,  3034,   33000000,   12447159,        0,  -20552841,          0
  4419,  3035,   33000000,   10068465,        0,  -22931535,          0
  4419,  3036,   33000000,   10085777,        0,  -22914223,          0
  4419,  3037,   33000000,   10094073,        0,  -22905927,          0
  4419,  3038,   33000000,   13578967,        0,  -19421033,          0
  4419,  3039,   33000000,    9551423,        0,  -23448577,          0
  4419,  3040,   33000000,    9233637,        0,  -23766363,          0
  4419,  3041,   33000000,   11265137,        0,  -21734863,          0
  4419,  3042,   33000000,   10402347,        0,  -22597653,          0
  4419,  3043,   33000000,   10011615,        0,  -22988385,          0
  4419,  3044,   33000000,   11227957,        0,  -21772043,          0
  4419,  3045,   33000000,    9880379,        0,  -23119621,          0
  4419,  3046,   33000000,   11739455,        0,  -21260545,          0
  4419,  3047,   33000000,    9963000,        0,  -23037000,          0
  4419,  3048,   33000000,   10930165,        0,  -22069835,          0
  4419,  3049,   33000000,   10260148,        0,  -22739852,          0
  4419,  3050,   33000000,    9801592,        0,  -23198408,          0
  4419,  3051,   33000000,   10655682,        0,  -22344318,          0
  4419,  3052,   33000000,    9469993,        0,  -23530007,          0
  4419,  3053,   33000000,   11338444,        0,  -21661556,          0
  4419,  3054,   33000000,    9835491,        0,  -23164509,          0
  4419,  3055,   33000000,    9795496,        0,  -23204504,          0
  4419,  3056,   33000000,   10836762,        0,  -22163238,          0
  4419,  3057,   33000000,   10204447,        0,  -22795553,          0
  4419,  3058,   33000000,   11419600,        0,  -21580400,          0
  4419,  3059,   33000000,   10065302,        0,  -22934698,          0
  4419,  3060,   33000000,   10635456,        0,  -22364544,          0
  4419,  3061,   33000000,   10680612,        0,  -22319388,          0
  4419,  3062,   33000000,   10407025,        0,  -22592975,          0
  4419,  3063,   33000000,   10767635,        0,  -22232365,          0
  4419,  3064,   33000000,    8864909,        0,  -24135091,          0
  4419,  3065,   33000000,   10252092,        0,  -22747908,          0
  4419,  3066,   33000000,    9893512,        0,  -23106488,          0
  4419,  3067,   33000000,   10262115,        0,  -22737885,          0
  4419,  3068,   33000000,   11365757,        0,  -21634243,          0
  4419,  3069,   33000000,   17625271,        0,  -15374729,          0
  4419,  3070,   33000000,    9764247,        0,  -23235753,          0
  4419,  3071,   33000000,   10356322,        0,  -22643678,          0
  4419,  3072,   33000000,   10193522,        0,  -22806478,          0
  4419,  3073,   33000000,   10276681,        0,  -22723319,          0
  4419,  3074,   33000000,    9937177,        0,  -23062823,          0
  4419,  3075,   33000000,   10777264,        0,  -22222736,          0
  4419,  3076,   33000000,    9518172,        0,  -23481828,          0
  4419,  3077,   33000000,   10411897,        0,  -22588103,          0
  4419,  3078,   33000000,   10997452,        0,  -22002548,          0
  4419,  3079,   33000000,    9718426,        0,  -23281574,          0
  4419,  3080,   33000000,   11749930,        0,  -21250070,          0
  4419,  3081,   33000000,   10043268,        0,  -22956732,          0
  4419,  3082,   33000000,   11302461,        0,  -21697539,          0
  4419,  3083,   33000000,   10395965,        0,  -22604035,          0
  4419,  3084,   33000000,    9743181,        0,  -23256819,          0
  4419,  3085,   33000000,   10615782,        0,  -22384218,          0
  4419,  3086,   33000000,   15125857,        0,  -17874143,          0
  4419,  3087,   33000000,   10342430,        0,  -22657570,          0
  4419,  3088,   33000000,   10299091,        0,  -22700909,          0
  4419,  3089,   33000000,   10982040,        0,  -22017960,          0
  4419,  3090,   33000000,   10383720,        0,  -22616280,          0
  4419,  3091,   33000000,   10366567,        0,  -22633433,          0
  4419,  3092,   33000000,   10577471,        0,  -22422529,          0
  4419,  3093,   33000000,   10365159,        0,  -22634841,          0
  4419,  3094,   33000000,   11087991,        0,  -21912009,          0
  4419,  3095,   33000000,    9859943,        0,  -23140057,          0
  4419,  3096,   33000000,    9905045,        0,  -23094955,          0
  4419,  3097,   33000000,   10020036,        0,  -22979964,          0
  4419,  3098,   33000000,    9815871,        0,  -23184129,          0
  4419,  3099,   33000000,   11150915,        0,  -21849085,          0
  4419,  3100,   33000000,   12575602,        0,  -20424398,          0
  4419,  3101,   33000000,   10600848,        0,  -22399152,          0
  4419,  3102,   33000000,   10810570,        0,  -22189430,          0
  4419,  3103,   33000000,   10108229,        0,  -22891771,          0
  4419,  3104,   33000000,    9780349,        0,  -23219651,          0
  4419,  3105,   33000000,    9784432,        0,  -23215568,          0
  4419,  3106,   33000000,   10512447,        0,  -22487553,          0
  4419,  3107,   33000000,    9590397,        0,  -23409603,          0
  4419,  3108,   33000000,    9772758,        0,  -23227242,          0
  4419,  3109,   33000000,    9884747,        0,  -23115253,          0
  4419,  3110,   33000000,    9979846,        0,  -23020154,          0
  4419,  3111,   33000000,   10293583,        0,  -22706417,          0
  4419,  3112,   33000000,    9372163,        0,  -23627837,          0
  4419,  3113,   33000000,   12896443,        0,  -20103557,          0
  4419,  3114,   33000000,   14856345,        0,  -18143655,          0
  4419,  3115,   33000000,   10743941,        0,  -22256059,          0
  4419,  3116,   33000000,   11175508,        0,  -21824492,          0
  4419,  3117,   33000000,   11148080,        0,  -21851920,          0
  4419,  3118,   33000000,   10891367,        0,  -22108633,          0
  4419,  3119,   33000000,   13690046,        0,  -19309954,          0
  4419,  3120,   33000000,   10882851,        0,  -22117149,          0
  4419,  3121,   33000000,   11007771,        0,  -21992229,          0
  4419,  3122,   33000000,   11688787,        0,  -21311213,          0
  4419,  3123,   33000000,   11757015,        0,  -21242985,          0
  4419,  3124,   33000000,   10037757,        0,  -22962243,          0
  4419,  3125,   33000000,   10530878,        0,  -22469122,          0
  4419,  3126,   33000000,   11057634,        0,  -21942366,          0
  4419,  3127,   33000000,   10247104,        0,  -22752896,          0
  4419,  3128,   33000000,   11656833,        0,  -21343167,          0
  4419,  3129,   33000000,   10506678,        0,  -22493322,          0
  4419,  3130,   33000000,   11093684,        0,  -21906316,          0
  4419,  3131,   33000000,   15146451,        0,  -17853549,          0
  4419,  3132,   33000000,   10882150,        0,  -22117850,          0
  4419,  3133,   33000000,   11854303,        0,  -21145697,          0
  4419,  3134,   33000000,   10893684,        0,  -22106316,          0
  4419,  3135,   33000000,   11829643,        0,  -21170357,          0
  4419,  3136,   33000000,    9073975,        0,  -23926025,          0
  4419,  3137,   33000000,   10784527,        0,  -22215473,          0
  4419,  3138,   33000000,   12925066,        0,  -20074934,          0
  4419,  3139,   33000000,   10579860,        0,  -22420140,          0
  4419,  3140,   33000000,   11341897,        0,  -21658103,          0
  4419,  3141,   33000000,   10674202,        0,  -22325798,          0
  4419,  3142,   33000000,   10790105,        0,  -22209895,          0
  4419,  3143,   33000000,   10625889,        0,  -22374111,          0
  4419,  3144,   33000000,   10819707,        0,  -22180293,          0
  4419,  3145,   33000000,   11059975,        0,  -21940025,          0
  4419,  3146,   33000000,    9512087,        0,  -23487913,          0
  4419,  3147,   33000000,   10105877,        0,  -22894123,          0
  4419,  3148,   33000000,   10879113,        0,  -22120887,          0
  4419,  3149,   33000000,   10798916,        0,  -22201084,          0
  4419,  3150,   33000000,   11840170,        0,  -21159830,          0
  4419,  3151,   33000000,   10764437,        0,  -22235563,          0
  4419,  3152,   33000000,   10591005,        0,  -22408995,          0
  4419,  3153,   33000000,   10657567,        0,  -22342433,          0
  4419,  3154,   33000000,   10021573,        0,  -22978427,          0
  4419,  3155,   33000000,   10537467,        0,  -22462533,          0
  4419,  3156,   33000000,   10151801,        0,  -22848199,          0
  4419,  3157,   33000000,   11608210,        0,  -21391790,          0
  4419,  3158,   33000000,   10432261,        0,  -22567739,          0
  4419,  3159,   33000000,   12470021,        0,  -20529979,          0
  4419,  3160,   33000000,    9376352,        0,  -23623648,          0
  4419,  3161,   33000000,   10882367,        0,  -22117633,          0
  4419,  3162,   33000000,   14238642,        0,  -18761358,          0
  4419,  3163,   33000000,   10134531,        0,  -22865469,          0
  4419,  3164,   33000000,   11292852,        0,  -21707148,          0
  4419,  3165,   33000000,   10101783,        0,  -22898217,          0
  4419,  3166,   33000000,   11906470,        0,  -21093530,          0
  4419,  3167,   33000000,   10367338,        0,  -22632662,          0
  4419,  3168,   33000000,   10794236,        0,  -22205764,          0
  4419,  3169,   33000000,   11892822,        0,  -21107178,          0
  4419,  3170,   33000000,   11614335,        0,  -21385665,          0
  4419,  3171,   33000000,   11288929,        0,  -21711071,          0
  4419,  3172,   33000000,    9791210,        0,  -23208790,          0
  4419,  3173,   33000000,   11358246,        0,  -21641754,          0
  4419,  3174,   33000000,   10851944,        0,  -22148056,          0
  4419,  3175,   33000000,   10038152,        0,  -22961848,          0
  4419,  3176,   33000000,   10502633,        0,  -22497367,          0
  4419,  3177,   33000000,    9396633,        0,  -23603367,          0
  4419,  3178,   33000000,    9968404,        0,  -23031596,          0
  4419,  3179,   33000000,   10305562,        0,  -22694438,          0
  4419,  3180,   33000000,    9312225,        0,  -23687775,          0
  4419,  3181,   33000000,   10193175,        0,  -22806825,          0
  4419,  3182,   33000000,   11282283,        0,  -21717717,          0
  4419,  3183,   33000000,   10491426,        0,  -22508574,          0
  4419,  3184,   33000000,    9652382,        0,  -23347618,          0
  4419,  3185,   33000000,   10430828,        0,  -22569172,          0
  4419,  3186,   33000000,    9944084,        0,  -23055916,          0
  4419,  3187,   33000000,   10942840,        0,  -22057160,          0
  4419,  3188,   33000000,    9953992,        0,  -23046008,          0
  4419,  3189,   33000000,   10032218,        0,  -22967782,          0
  4419,  3190,   33000000,    9871793,        0,  -23128207,          0
  4419,  3191,   33000000,    9950381,        0,  -23049619,          0
  4419,  3192,   33000000,   11300645,        0,  -21699355,          0
  4419,  3193,   33000000,   13889248,        0,  -19110752,          0
  4419,  3194,   33000000,   11273261,        0,  -21726739,          0
  4419,  3195,   33000000,   10500656,        0,  -22499344,          0
  4419,  3196,   33000000,    9256750,        0,  -23743250,          0
  4419,  3197,   33000000,   11886699,        0,  -21113301,          0
  4419,  3198,   33000000,    9913229,        0,  -23086771,          0
  4419,  3199,   33000000,   11748066,        0,  -21251934,          0
  4419,  3200,   33000000,   10264796,        0,  -22735204,          0
  4419,  3201,   33000000,   10203532,        0,  -22796468,          0
  4419,  3202,   33000000,   10347580,        0,  -22652420,          0
  4419,  3203,   33000000,   10005574,        0,  -22994426,          0
  4419,  3204,   33000000,   10863246,        0,  -22136754,          0
  4419,  3205,   33000000,   10099630,        0,  -22900370,          0
  4419,  3206,   33000000,   13791869,        0,  -19208131,          0
  4419,  3207,   33000000,   12817602,        0,  -20182398,          0
  4419,  3208,   33000000,   12922005,        0,  -20077995,          0
  4419,  3209,   33000000,   15916646,        0,  -17083354,          0
  4419,  3210,   33000000,    9634678,        0,  -23365322,          0
  4419,  3211,   33000000,    9836596,        0,  -23163404,          0
  4419,  3212,   33000000,    9921821,        0,  -23078179,          0
  4419,  3213,   33000000,    9965789,        0,  -23034211,          0
  4419,  3214,   33000000,   10339734,        0,  -22660266,          0
  4419,  3215,   33000000,    9959195,        0,  -23040805,          0
  4419,  3216,   33000000,   10285602,        0,  -22714398,          0
  4419,  3217,   33000000,    9605177,        0,  -23394823,          0
  4419,  3218,   33000000,    9873305,        0,  -23126695,          0
  4419,  3219,   33000000,   10192816,        0,  -22807184,          0
  4419,  3220,   33000000,    9311657,        0,  -23688343,          0
  4419,  3221,   33000000,   10798434,        0,  -22201566,          0
  4419,  3222,   33000000,   10207806,        0,  -22792194,          0
  4419,  3223,   33000000,   10031319,        0,  -22968681,          0
  4419,  3224,   33000000,   13824708,        0,  -19175292,          0
  4419,  3225,   33000000,   10724440,        0,  -22275560,          0
  4419,  3226,   33000000,   10474709,        0,  -22525291,          0
  4419,  3227,   33000000,   10562914,        0,  -22437086,          0
  4419,  3228,   33000000,   10458182,        0,  -22541818,          0
  4419,  3229,   33000000,   12357635,        0,  -20642365,          0
  4419,  3230,   33000000,   10685318,        0,  -22314682,          0
  4419,  3231,   33000000,   10645863,        0,  -22354137,          0
  4419,  3232,   33000000,   11199451,        0,  -21800549,          0
  4419,  3233,   33000000,   11125122,        0,  -21874878,          0
  4419,  3234,   33000000,   11592662,        0,  -21407338,          0
  4419,  3235,   33000000,   10849498,        0,  -22150502,          0
  4419,  3236,   33000000,   10785483,        0,  -22214517,          0
  4419,  3237,   33000000,   11770985,        0,  -21229015,          0
  4419,  3238,   33000000,   10989991,        0,  -22010009,          0
  4419,  3239,   33000000,   13007835,        0,  -19992165,          0
  4419,  3240,   33000000,   11207385,        0,  -21792615,          0
  4419,  3241,   33000000,   11206564,        0,  -21793436,          0
  4419,  3242,   33000000,   11237774,        0,  -21762226,          0
  4419,  3243,   33000000,   10984041,        0,  -22015959,          0
  4419,  3244,   33000000,   11112643,        0,  -21887357,          0
  4419,  3245,   33000000,   14765735,        0,  -18234265,          0
  4419,  3246,   33000000,   10761509,        0,  -22238491,          0
  4419,  3247,   33000000,   11625556,        0,  -21374444,          0
  4419,  3248,   33000000,    9932927,        0,  -23067073,          0
  4419,  3249,   33000000,   10907850,        0,  -22092150,          0
  4419,  3250,   33000000,   11126385,        0,  -21873615,          0
  4419,  3251,   33000000,   10691008,        0,  -22308992,          0
  4419,  3252,   33000000,   10640085,        0,  -22359915,          0
  4419,  3253,   33000000,   10401253,        0,  -22598747,          0
  4419,  3254,   33000000,   11613207,        0,  -21386793,          0
  4419,  3255,   33000000,   15093221,        0,  -17906779,          0
  4419,  3256,   33000000,    9508112,        0,  -23491888,          0
  4419,  3257,   33000000,   10977753,        0,  -22022247,          0
  4419,  3258,   33000000,   10037587,        0,  -22962413,          0
  4419,  3259,   33000000,   10823787,        0,  -22176213,          0
  4419,  3260,   33000000,   10531702,        0,  -22468298,          0
  4419,  3261,   33000000,   10777430,        0,  -22222570,          0
  4419,  3262,   33000000,   10764595,        0,  -22235405,          0
  4419,  3263,   33000000,   10650772,        0,  -22349228,          0
  4419,  3264,   33000000,   12329468,        0,  -20670532,          0
  4419,  3265,   33000000,   11164054,        0,  -21835946,          0
  4419,  3266,   33000000,   12026016,        0,  -20973984,          0
  4419,  3267,   33000000,   13050243,        0,  -19949757,          0
  4419,  3268,   33000000,   10212840,        0,  -22787160,          0
  4419,  3269,   33000000,   12614124,        0,  -20385876,          0
  4419,  3270,   33000000,   10967396,        0,  -22032604,          0
  4419,  3271,   33000000,   12073652,        0,  -20926348,          0
  4419,  3272,   33000000,   10935031,        0,  -22064969,          0
  4419,  3273,   33000000,   10814095,        0,  -22185905,          0
  4419,  3274,   33000000,   11277865,        0,  -21722135,          0
  4419,  3275,   33000000,   10461771,        0,  -22538229,          0
  4419,  3276,   33000000,   10781759,        0,  -22218241,          0
  4419,  3277,   33000000,   11576622,        0,  -21423378,          0
  4419,  3278,   33000000,   10344418,        0,  -22655582,          0
  4419,  3279,   33000000,   12205984,        0,  -20794016,          0
  4419,  3280,   33000000,    9930283,        0,  -23069717,          0
  4419,  3281,   33000000,   10984843,        0,  -22015157,          0
  4419,  3282,   33000000,   11155634,        0,  -21844366,          0
  4419,  3283,   33000000,   10338419,        0,  -22661581,          0
  4419,  3284,   33000000,   11387456,        0,  -21612544,          0
  4419,  3285,   33000000,   10824229,        0,  -22175771,          0
  4419,  3286,   33000000,   15807514,        0,  -17192486,          0
  4419,  3287,   33000000,   10027375,        0,  -22972625,          0
  4419,  3288,   33000000,   10529034,        0,  -22470966,          0
  4419,  3289,   33000000,   11118311,        0,  -21881689,          0
